Time (s),acc_x,acc_y,acc_z,gx,gy,gz (deg/s)
48.89814982,-0.014853517,0.020118817,1.002232433,-0.03567477,-0.027536593,0.060682913
48.90814982,-0.014121093,0.017109377,1.0000391,0.01513823,-0.00721137,0.03019512
48.91814982,-0.01648112,0.016787923,1.002079467,-0.03567477,-0.037699133,0.070845527
48.92814982,-0.01631836,0.020449827,1.0009474,0.004975637,-0.16981293,0.009869913
48.93814982,-0.01607422,0.023374837,1.0027354,-0.056000007,-0.251113733,-0.01045529
48.94814982,-0.013632813,0.021824747,1.003457733,-0.035674823,-0.210463337,-0.030780493
48.95814982,-0.014283853,0.020115763,1.0041923,-0.045837454,-0.0275365,-0.08159349
48.96814982,-0.014853517,0.017677407,1.0022423,0.025300779,-0.108837333,-0.101918697
48.97814982,-0.01631836,0.017921547,1.0015053,-0.015349614,-0.098674742,-0.142569107
48.98814982,-0.017132163,0.01694539,1.003122667,0.00497561,-0.098674742,-0.030780497
48.99814982,-0.01639974,0.019064327,1.0003719,-0.00518698,0.002951265,-0.061268293
49.00814982,-0.017539063,0.020041093,1.000377567,0.06595123,0.063926877,-0.030780476
49.01814982,-0.014853517,0.021012977,0.9978735,0.08627642,0.033439061,-0.04094308
49.02814982,-0.01550456,0.01970703,1.000711267,0.065951196,0.053764285,-0.03078048
49.03814982,-0.013063153,0.017997437,0.9996546,0.045625971,0.013113858,-0.000292683
49.04814982,-0.014446617,0.0180837,1.001114333,0.045625971,-0.03769913,-0.06126829
49.05814982,-0.014365233,0.0200354,0.998678367,-0.005187014,-0.06818696,-0.08159349
49.06814982,-0.012819009,0.020770873,0.9965775,0.01513821,-0.10883737,-0.1933821
49.07814982,-0.013958332,0.017598063,1.0001485,0.00497561,0.03343903,-0.1933821
49.08814982,-0.014934896,0.014343873,1.000140867,0.055788596,0.084252043,-0.0612683
49.09814982,-0.018434243,0.01246989,1.002570067,-0.045837448,0.094414677,0.040357707
49.10814982,-0.015911457,0.015722047,0.9999774,-0.127138248,-0.047861723,0.060682917
49.11814982,-0.018515623,0.0179187,1.002184333,-0.086487833,-0.0275365,-0.01045528
49.12814982,-0.018597003,0.020364177,1.001425333,-0.025512197,-0.0275365,-0.091756087
49.13814982,-0.02144531,0.019067587,0.9994632,0.045626013,0.053764303,-0.1019187
49.14814982,-0.018597003,0.018582153,0.997341467,-0.005186993,0.043601673,-0.1019187
49.15814982,-0.01672526,0.01605672,0.9974348,-0.015349587,0.155390277,-0.020617893
49.16814982,-0.016155597,0.016538897,0.9999596,-0.055999993,0.145227647,-0.000292687
49.17814982,-0.015423173,0.016702067,1.003457667,-0.025512177,0.05376424,-0.01045528
49.18814982,-0.015830073,0.019388833,1.003239667,0.035463413,-0.09867476,-0.071430887
49.19814982,-0.015504553,0.019797973,1.0005585,0.07611382,-0.118999945,-0.061268276
49.20814982,-0.015748697,0.020122273,0.998204833,0.015138177,-0.078349539,0.009869914
49.21814982,-0.01631836,0.019549563,0.9981935,-0.005187007,-0.037699142,0.050520327
49.22814982,-0.00279207,-0.0113585,1.020452333,-0.015289227,2.11950677,9.41172788
49.23814982,0.009092963,-0.03375287,1.040402,-1.031771993,4.52628083,16.91157911
49.24814982,0.018470543,-0.05222475,1.057053,-2.899585143,7.151726333,23.28234
49.25814982,0.010338073,-0.034008147,1.040462667,-4.746932667,7.450472333,18.17620333
49.26814982,0.001877018,-0.023404047,1.0145806,-4.870089333,7.171642667,12.72423467
49.27814982,-0.003335803,-0.01709033,0.9963749,-4.521146,6.833064,9.530357
